file,line,keyword,context,code
/home/admin/lx-anonymizer/lx_anonymizer/ocr_preprocessing.py,143,text,other,# Apply sharpening multiple times to enhance text edges
/home/admin/lx-anonymizer/lx_anonymizer/ocr_preprocessing.py,150,text,other,# Apply Otsu's thresholding to separate text from background
/home/admin/lx-anonymizer/lx_anonymizer/ocr_preprocessing.py,157,text,other,# Enhance text edges
/home/admin/lx-anonymizer/lx_anonymizer/ocr_preprocessing.py,210,text,other,Special preprocessing for images that may contain handwritten text.
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,32,text,other,text: str
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,42,text,other,"- score(text, conf) -> float in [0,1]"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,75,text,other,"def _quality_score(self, text: str, conf: float) -> float:"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,76,text,other,if not text:
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,83,text,other,words = _WORD_RX.findall(text)
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,86,text,other,med_bonus = sum(0.1 for rx in _MEDICAL_RXS if rx.search(text))
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,100,text,other,if len(text) >= 4:
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,101,text,other,punct = sum(1 for ch in text if _is_punct_or_symbol(ch))
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,102,text,other,pr = punct / len(text)
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,109,text,other,"score += min(len(text) / 1000.0, 0.1)"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,131,text,other,"def push(self, text: str, ocr_conf: float, *, is_sensitive: Optional[bool] = None, metadata: Optional[Dict[str, Any]] = None) -> None:"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,132,text,other,if not text:
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,137,text,other,if ocr_conf < self.min_conf or len(text) < self.min_len:
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,139,text,other,"s = min(1.0, (len(text) / 2000.0) + max(0.0, min(1.0, ocr_conf)) * 0.25)"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,141,text,other,"s = self._quality_score(text, ocr_conf)"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,143,text,other,if not is_sensitive and (ocr_conf < self.min_conf or len(text) < self.min_len or s < 0.25):
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,146,text,variable_assignment,"cand = Candidate(text=text, conf=ocr_conf, score=s, meta=metadata or {})"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,146,text,variable_assignment,"cand = Candidate(text=text, conf=ocr_conf, score=s, meta=metadata or {})"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,155,text,attribute_access,"return self._topk[0].text if self._topk else """""
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,169,text,variable_assignment,"text = """""
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,171,text,other,"text += c.meta.get(""extracted_metadata"", """")"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,172,text,other,if text:
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,173,text,other,meta = self.ollama_extraction.extract_metadata(text)
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,178,text,attribute_access,"average = ""\n\n"".join(c.text for c in random.sample(self._reservoir, min(preview_size, len(self._reservoir))))[:1500]"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,186,text,attribute_access,"best = self._topk[0].text if self._topk else max(self._reservoir, key=lambda c: len(c.text)).text"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,186,text,attribute_access,"best = self._topk[0].text if self._topk else max(self._reservoir, key=lambda c: len(c.text)).text"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,186,text,attribute_access,"best = self._topk[0].text if self._topk else max(self._reservoir, key=lambda c: len(c.text)).text"
/home/admin/lx-anonymizer/lx_anonymizer/best_frame_text.py,190,text,attribute_access,"average = ""\n\n"".join(c.text for c in samples)[:1500]"
/home/admin/lx-anonymizer/lx_anonymizer/blur.py,1,uuid,other,import uuid
/home/admin/lx-anonymizer/lx_anonymizer/blur.py,75,uuid,other,"output_image_path = Path(blur_dir) / f""{uuid.uuid4().hex}.png"""
/home/admin/lx-anonymizer/lx_anonymizer/box_operations.py,19,text,other,"ocr_results: List of (text, box)"
/home/admin/lx-anonymizer/lx_anonymizer/box_operations.py,20,text,other,Returns only entries where text length >= min_text_len
/home/admin/lx-anonymizer/lx_anonymizer/box_operations.py,23,text,other,"for text, box in ocr_results:"
/home/admin/lx-anonymizer/lx_anonymizer/box_operations.py,24,text,other,if len(text.strip()) >= min_text_len:
/home/admin/lx-anonymizer/lx_anonymizer/box_operations.py,25,text,other,"filtered.append((text, box))"
/home/admin/lx-anonymizer/lx_anonymizer/box_operations.py,71,text,other,# Get the text size of the name
/home/admin/lx-anonymizer/lx_anonymizer/box_operations.py,157,text,other,"""""""Dynamic box creation based on text length"""""""
/home/admin/lx-anonymizer/lx_anonymizer/box_operations.py,161,text,other,# Calculate required width based on text length
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,83,hash,other,"""""""Calculates the SHA256 hash of a PDF file."""""""
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,97,hash,other,"logger.error(f""Could not calculate PDF hash for {report_file_path.name}: [Errno 2] No such file or directory: '{pdf_file_path}'"")"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,100,hash,other,"logger.error(f""Error calculating hash for {pdf_file_path}: {e}"")"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,111,hash,other,# Calculate PDF hash using the full path
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,123,id,other,"report_id = report_data.get(""id"", ""UnknownID"")  # Get report ID or use a default"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,124,text,other,"header_line = reader.find_header_line(report_data.get(""text"", """"))"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,127,patient_last_name,other,"if patient_info.get(""patient_last_name"") or patient_info.get(""patient_first_name""):"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,127,patient_first_name,other,"if patient_info.get(""patient_last_name"") or patient_info.get(""patient_first_name""):"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,132,patient_first_name,other,"""first_name"": patient_info.get(""patient_first_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,133,patient_last_name,other,"""last_name"": patient_info.get(""patient_last_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,180,raw_text,other,"raw_text: str = obj.get(""report"", """")"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,181,raw_text,other,if not raw_text:
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,190,raw_text,other,"extracted_meta = rr.extract_report_meta_deepseek(raw_text, fp)"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,192,raw_text,other,"extracted_meta = rr.extract_report_meta_medllama(raw_text, fp)"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,194,raw_text,other,"extracted_meta = rr.extract_report_meta_llama3(raw_text, fp)"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,197,raw_text,other,"extracted_meta = rr.extract_report_meta(raw_text, fp)"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,201,raw_text,other,"extracted_meta = rr.extract_report_meta(raw_text, fp)"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,204,raw_text,other,"extracted_meta = rr.extract_report_meta(raw_text, fp)"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,209,patient_first_name,other,"""first_name"": extracted_meta.get(""patient_first_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,210,patient_last_name,other,"""last_name"": extracted_meta.get(""patient_last_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,211,patient_dob,other,"""dob"": str(extracted_meta.get(""patient_dob"")) if extracted_meta.get(""patient_dob"") else None,"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,211,patient_dob,other,"""dob"": str(extracted_meta.get(""patient_dob"")) if extracted_meta.get(""patient_dob"") else None,"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,212,patient_gender,other,"""gender"": extracted_meta.get(""patient_gender""),"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,213,casenumber,dict_key,"""casenumber"": extracted_meta.get(""casenumber""),"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,213,casenumber,dict_key,"""casenumber"": extracted_meta.get(""casenumber""),"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,237,anonymized_text,other,"original_text, anonymized_text, extracted_meta = rr.process_report(pdf_path=fp, use_llm_extractor=llm_extractor)"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,246,patient_first_name,other,"""first_name"": extracted_meta.get(""patient_first_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,247,patient_last_name,other,"""last_name"": extracted_meta.get(""patient_last_name""),"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,248,patient_dob,other,"""dob"": str(extracted_meta.get(""patient_dob"")) if extracted_meta.get(""patient_dob"") else None,"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,248,patient_dob,other,"""dob"": str(extracted_meta.get(""patient_dob"")) if extracted_meta.get(""patient_dob"") else None,"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,249,patient_gender,other,"""gender"": extracted_meta.get(""patient_gender""),"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,250,casenumber,dict_key,"""casenumber"": extracted_meta.get(""casenumber""),"
/home/admin/lx-anonymizer/lx_anonymizer/collect_patient_names.py,250,casenumber,dict_key,"""casenumber"": extracted_meta.get(""casenumber""),"
/home/admin/lx-anonymizer/lx_anonymizer/craft_text_detection.py,19,text,other,Performs CRAFT text detection on the input image.
/home/admin/lx-anonymizer/lx_anonymizer/craft_text_detection.py,26,text,other,and the text detection model.
/home/admin/lx-anonymizer/lx_anonymizer/craft_text_detection.py,54,text,other,"logger.info(""Running CRAFT text detection..."")"
/home/admin/lx-anonymizer/lx_anonymizer/craft_text_detection.py,65,text,other,# Filtering parameters for text regions.
/home/admin/lx-anonymizer/lx_anonymizer/craft_text_detection.py,111,text,other,"logger.info(f""Detected {len(output_boxes)} text regions"")"
/home/admin/lx-anonymizer/lx_anonymizer/craft_text_detection.py,122,text,other,"logger.error(f""Error in CRAFT text detection: {str(e)}"")"
/home/admin/lx-anonymizer/lx_anonymizer/east_text_detection.py,19,text,other,The text region detection provides the starting point for the anonymization pipeline.
/home/admin/lx-anonymizer/lx_anonymizer/east_text_detection.py,27,text,other,"MODEL_URL = ""https://github.com/ZER-0-NE/EAST-Detector-for-text-detection-using-OpenCV/raw/master/frozen_east_text_detection.pb"""
/home/admin/lx-anonymizer/lx_anonymizer/east_text_detection.py,78,text,other,# Load the pre-trained EAST text detector
/home/admin/lx-anonymizer/lx_anonymizer/east_text_detection.py,79,text,other,"logger.debug(""[INFO] Loading EAST text detector..."")"
/home/admin/lx-anonymizer/lx_anonymizer/east_text_detection.py,165,text,other,if min_width <= width <= max_width and min_height <= height <= max_height and width / height < 15:  # Aspect ratio check to avoid long text lines
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,2,uuid,other,import uuid
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,39,text,other,- min_confidence: Minimum confidence for text detection
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,44,text,other,- text_extracted: Optional extracted text from PDF
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,62,text,other,# Extract text from image for LLM analysis
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,65,ocr_text,variable_assignment,ocr_text = pytesseract.image_to_string(image)
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,67,text,other,"logger.warning(f""Failed to extract OCR text: {e}"")"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,68,ocr_text,variable_assignment,"ocr_text = """""
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,70,text,other,# Use LLM to analyze the extracted text
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,71,ocr_text,other,if ocr_text:
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,72,ocr_text,other,llm_metadata = extractor.extract_metadata(ocr_text)
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,75,patient_name,dict_key,"""patient_name"": llm_metadata.patient_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,75,patient_name,dict_key,"""patient_name"": llm_metadata.patient_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,76,patient_age,dict_key,"""patient_age"": llm_metadata.patient_age,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,76,patient_age,dict_key,"""patient_age"": llm_metadata.patient_age,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,77,examination_date,dict_key,"""examination_date"": llm_metadata.examination_date,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,77,examination_date,dict_key,"""examination_date"": llm_metadata.examination_date,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,79,casenumber,dict_key,"""casenumber"": llm_metadata.casenumber,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,79,casenumber,dict_key,"""casenumber"": llm_metadata.casenumber,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,80,examiner_first_name,dict_key,"""examiner_first_name"": llm_metadata.examiner_first_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,80,examiner_first_name,dict_key,"""examiner_first_name"": llm_metadata.examiner_first_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,81,examiner_last_name,dict_key,"""examiner_last_name"": llm_metadata.examiner_last_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,81,examiner_last_name,dict_key,"""examiner_last_name"": llm_metadata.examiner_last_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,88,text,other,# Combine analysis results if we have text
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,94,patient_name,dict_key,"""patient_name"": text_metadata.patient_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,94,patient_name,dict_key,"""patient_name"": text_metadata.patient_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,95,patient_age,dict_key,"""patient_age"": text_metadata.patient_age,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,95,patient_age,dict_key,"""patient_age"": text_metadata.patient_age,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,96,examination_date,dict_key,"""examination_date"": text_metadata.examination_date,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,96,examination_date,dict_key,"""examination_date"": text_metadata.examination_date,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,98,casenumber,dict_key,"""casenumber"": text_metadata.casenumber,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,98,casenumber,dict_key,"""casenumber"": text_metadata.casenumber,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,99,examiner_first_name,dict_key,"""examiner_first_name"": text_metadata.examiner_first_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,99,examiner_first_name,dict_key,"""examiner_first_name"": text_metadata.examiner_first_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,100,examiner_last_name,dict_key,"""examiner_last_name"": text_metadata.examiner_last_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,100,examiner_last_name,dict_key,"""examiner_last_name"": text_metadata.examiner_last_name,"
/home/admin/lx-anonymizer/lx_anonymizer/image_processor.py,135,uuid,other,"result_path = results_dir / f""processed_{uuid.uuid4()}{file_extension}"""
/home/admin/lx-anonymizer/lx_anonymizer/masking.py,144,text,variable_assignment,"result = subprocess.run(cmd, capture_output=True, text=True, check=True)"
/home/admin/lx-anonymizer/lx_anonymizer/names_adder.py,3,uuid,other,import uuid
/home/admin/lx-anonymizer/lx_anonymizer/names_adder.py,67,text,other,and checking if it fits using Pillow’s text metrics.
/home/admin/lx-anonymizer/lx_anonymizer/names_adder.py,93,text,other,"def measure_text_size_pil(text, font):"
/home/admin/lx-anonymizer/lx_anonymizer/names_adder.py,95,text,other,"Returns (width, height) of `text` using Pillow's textbbox."
